article_id,title,url,qid,topic,title_en,categories,n_sentences
22018,Rafael Orozco Maestre,https://sc.wikipedia.org/wiki?curid=22018,,,,,1
22020,Pontevedra,https://sc.wikipedia.org/wiki?curid=22020,,,,,2
22029,Otieri,https://sc.wikipedia.org/wiki?curid=22029,,,,,15
22081,F-Droid,https://sc.wikipedia.org/wiki?curid=22081,,,,,1
22085,Nuraghes S'Arena,https://sc.wikipedia.org/wiki?curid=22085,,,,,11
22087,TeleSardegna,https://sc.wikipedia.org/wiki?curid=22087,,,,,12
22098,Enrique Iglesias,https://sc.wikipedia.org/wiki?curid=22098,,,,,1
22111,Raimondo Carta Raspi,https://sc.wikipedia.org/wiki?curid=22111,,,,,1
22116,Stellarium,https://sc.wikipedia.org/wiki?curid=22116,,,,,7
22121,European Language Equality Network,https://sc.wikipedia.org/wiki?curid=22121,,,,,4
22126,Schermu a tocu,https://sc.wikipedia.org/wiki?curid=22126,,,,,14
22138,Die internatzionale de s'òmine,https://sc.wikipedia.org/wiki?curid=22138,,,,,1
22142,Coming out,https://sc.wikipedia.org/wiki?curid=22142,,,,,2
22148,Stalinismu,https://sc.wikipedia.org/wiki?curid=22148,,,,,1
22149,Umorismu nieddu,https://sc.wikipedia.org/wiki?curid=22149,,,,,6
22162,Micheli Pinna,https://sc.wikipedia.org/wiki?curid=22162,,,,,14
22175,2023,https://sc.wikipedia.org/wiki?curid=22175,,,,,1
22183,Boteiro,https://sc.wikipedia.org/wiki?curid=22183,,,,,4
22189,Mariehamn,https://sc.wikipedia.org/wiki?curid=22189,,,,,1
22197,COP27,https://sc.wikipedia.org/wiki?curid=22197,,,,,24
22198,Sharm el-Sheikh,https://sc.wikipedia.org/wiki?curid=22198,,,,,25
22199,Watt,https://sc.wikipedia.org/wiki?curid=22199,,,,,1
22200,Volt,https://sc.wikipedia.org/wiki?curid=22200,,,,,1
22202,Gherras de s'Òpiu,https://sc.wikipedia.org/wiki?curid=22202,,,,,4
22206,Manu,https://sc.wikipedia.org/wiki?curid=22206,,,,,7
22207,Provìntzia de Foggia,https://sc.wikipedia.org/wiki?curid=22207,,,,,4
22211,Edade Mèdia Bàscia,https://sc.wikipedia.org/wiki?curid=22211,,,,,22
22213,Percy Liza,https://sc.wikipedia.org/wiki?curid=22213,,,,,1
22214,Jesús Castillo,https://sc.wikipedia.org/wiki?curid=22214,,,,,1
22215,Luigi Lai,https://sc.wikipedia.org/wiki?curid=22215,,,,,6
22219,Beyoncé,https://sc.wikipedia.org/wiki?curid=22219,,,,,1
22220,Taylor Swift,https://sc.wikipedia.org/wiki?curid=22220,,,,,1
22221,Tore Cubeddu,https://sc.wikipedia.org/wiki?curid=22221,,,,,13
22225,Sarvadore Cubeddu,https://sc.wikipedia.org/wiki?curid=22225,,,,,3
22227,IrDA,https://sc.wikipedia.org/wiki?curid=22227,,,,,1
22228,Mario Puddu,https://sc.wikipedia.org/wiki?curid=22228,,,,,7
22236,Tottus in Pari,https://sc.wikipedia.org/wiki?curid=22236,,,,,5
22237,Il Messaggero Sardo,https://sc.wikipedia.org/wiki?curid=22237,,,,,10
22252,Die internatzionale de sa fèmina,https://sc.wikipedia.org/wiki?curid=22252,,,,,14
22261,Jeniffer Oliveira,https://sc.wikipedia.org/wiki?curid=22261,,,,,1
22263,Organitu,https://sc.wikipedia.org/wiki?curid=22263,,,,,5
22275,Mazinga Z,https://sc.wikipedia.org/wiki?curid=22275,,,,,1
22280,Ecce Homo (Martínez-Giménez),https://sc.wikipedia.org/wiki?curid=22280,,,,,14
22283,Su Printzipeddu,https://sc.wikipedia.org/wiki?curid=22283,,,,,8
22288,Caristia manna (Irlanda),https://sc.wikipedia.org/wiki?curid=22288,,,,,7
22289,Saludos Amigos,https://sc.wikipedia.org/wiki?curid=22289,,,,,6
22295,Vesoul,https://sc.wikipedia.org/wiki?curid=22295,,,,,1
22310,The Pink Panther (film de su 1963),https://sc.wikipedia.org/wiki?curid=22310,,,,,1
22311,Yoshi's Island DS,https://sc.wikipedia.org/wiki?curid=22311,,,,,1
22312,Mozilla Firefox,https://sc.wikipedia.org/wiki?curid=22312,,,,,5
22316,Navigadore web,https://sc.wikipedia.org/wiki?curid=22316,,,,,1
22319,Regnu de su Cungressu,https://sc.wikipedia.org/wiki?curid=22319,,,,,4
22324,Tsvi Piran,https://sc.wikipedia.org/wiki?curid=22324,,,,,9
22328,The Three Caballeros,https://sc.wikipedia.org/wiki?curid=22328,,,,,4
22342,Antonio Ortiz Echagüe,https://sc.wikipedia.org/wiki?curid=22342,,,,,4
22347,Socu (mercadu),https://sc.wikipedia.org/wiki?curid=22347,,,,,3
22349,The Simpsons Movie,https://sc.wikipedia.org/wiki?curid=22349,,,,,3
22353,Assadorzu,https://sc.wikipedia.org/wiki?curid=22353,,,,,1
22354,Lagu Laacher,https://sc.wikipedia.org/wiki?curid=22354,,,,,6
22361,Tom Holland,https://sc.wikipedia.org/wiki?curid=22361,,,,,4
22372,Gioia Tauro,https://sc.wikipedia.org/wiki?curid=22372,,,,,2
22374,Gioiese 1918,https://sc.wikipedia.org/wiki?curid=22374,,,,,1
22378,Palatul Primăverii,https://sc.wikipedia.org/wiki?curid=22378,,,,,11
22393,All About Eve,https://sc.wikipedia.org/wiki?curid=22393,,,,,4
22397,Terra de nemos,https://sc.wikipedia.org/wiki?curid=22397,,,,,3
22402,Ginestà,https://sc.wikipedia.org/wiki?curid=22402,,,,,10
22403,Museu de sa Tzeràmica de Nùgoro,https://sc.wikipedia.org/wiki?curid=22403,,,,,5
22408,Mudulea,https://sc.wikipedia.org/wiki?curid=22408,,,,,3
22414,Sarcapos,https://sc.wikipedia.org/wiki?curid=22414,,,,,1
22415,Daïtro,https://sc.wikipedia.org/wiki?curid=22415,,,,,8
22420,Jeff Biggers,https://sc.wikipedia.org/wiki?curid=22420,,,,,5
22423,Palatu S'Iscolàsticu,https://sc.wikipedia.org/wiki?curid=22423,,,,,2
22426,Molara,https://sc.wikipedia.org/wiki?curid=22426,,,,,2
22428,Kyūshū,https://sc.wikipedia.org/wiki?curid=22428,,,,,6
22429,Fukuoka,https://sc.wikipedia.org/wiki?curid=22429,,,,,1
22431,Protestas pro sa morte de Nahel Merzouk,https://sc.wikipedia.org/wiki?curid=22431,,,,,27
22435,Nuraghe Riu Mulinu,https://sc.wikipedia.org/wiki?curid=22435,,,,,5
22455,Kagoshima,https://sc.wikipedia.org/wiki?curid=22455,,,,,1
22458,Ōita,https://sc.wikipedia.org/wiki?curid=22458,,,,,1
22460,Miyazaki,https://sc.wikipedia.org/wiki?curid=22460,,,,,1
22461,Honshū,https://sc.wikipedia.org/wiki?curid=22461,,,,,4
22463,Puttu Sacru de &quot;Sa Testa&quot;,https://sc.wikipedia.org/wiki?curid=22463,,,,,2
22467,Dasymutilla occidentalis,https://sc.wikipedia.org/wiki?curid=22467,,,,,6
22468,Crègia de Santu Paulu Apòstolu,https://sc.wikipedia.org/wiki?curid=22468,,,,,3
22473,Tumba de sos Gigantes Su monte de s’Ape (Terranoa),https://sc.wikipedia.org/wiki?curid=22473,,,,,4
22474,Casteddu de Pedres (Terranoa),https://sc.wikipedia.org/wiki?curid=22474,,,,,4
22479,Imagine Dragons,https://sc.wikipedia.org/wiki?curid=22479,,,,,1
22516,Ōsaka,https://sc.wikipedia.org/wiki?curid=22516,,,,,1
22517,Nagoya,https://sc.wikipedia.org/wiki?curid=22517,,,,,2
22526,Corpu de Istadu in Niger de su 2023,https://sc.wikipedia.org/wiki?curid=22526,,,,,5
22528,Màchina balidadora,https://sc.wikipedia.org/wiki?curid=22528,,,,,1
22530,Naha,https://sc.wikipedia.org/wiki?curid=22530,,,,,1
22532,Miyakojima (ìsula),https://sc.wikipedia.org/wiki?curid=22532,,,,,2
22535,Ishigakijima (ìsula),https://sc.wikipedia.org/wiki?curid=22535,,,,,2
22536,Sapporo,https://sc.wikipedia.org/wiki?curid=22536,,,,,2
22537,Peter Doig,https://sc.wikipedia.org/wiki?curid=22537,,,,,2
22538,Wendy Carlos,https://sc.wikipedia.org/wiki?curid=22538,,,,,2
22539,Maria Helena Vieira da Silva,https://sc.wikipedia.org/wiki?curid=22539,,,,,4
22540,Kōbe,https://sc.wikipedia.org/wiki?curid=22540,,,,,1
22541,Nara,https://sc.wikipedia.org/wiki?curid=22541,,,,,2
22542,Saga,https://sc.wikipedia.org/wiki?curid=22542,,,,,1
22543,Federico Barocci,https://sc.wikipedia.org/wiki?curid=22543,,,,,4
22544,Akita,https://sc.wikipedia.org/wiki?curid=22544,,,,,1
22550,Shōgun,https://sc.wikipedia.org/wiki?curid=22550,,,,,1
22551,Monte Fuji,https://sc.wikipedia.org/wiki?curid=22551,,,,,2
22552,Aomori,https://sc.wikipedia.org/wiki?curid=22552,,,,,1
22555,Die internatzionale pro s'Eliminatzione de sa Violèntzia contra de is Fèminas,https://sc.wikipedia.org/wiki?curid=22555,,,,,7
22561,Bermuda,https://sc.wikipedia.org/wiki?curid=22561,,,,,15
22564,Yamaguchi,https://sc.wikipedia.org/wiki?curid=22564,,,,,1
22565,Wakayama,https://sc.wikipedia.org/wiki?curid=22565,,,,,1
22566,Matsuyama,https://sc.wikipedia.org/wiki?curid=22566,,,,,2
22567,Kōchi,https://sc.wikipedia.org/wiki?curid=22567,,,,,1
22568,Rivolutzione de su 5 de santugaine de su 1910,https://sc.wikipedia.org/wiki?curid=22568,,,,,4
22569,Kanazawa,https://sc.wikipedia.org/wiki?curid=22569,,,,,1
22570,Fukui,https://sc.wikipedia.org/wiki?curid=22570,,,,,1
22571,Gifu,https://sc.wikipedia.org/wiki?curid=22571,,,,,1
22572,Nagano,https://sc.wikipedia.org/wiki?curid=22572,,,,,1
22573,Shizuoka,https://sc.wikipedia.org/wiki?curid=22573,,,,,1
22574,Toyama,https://sc.wikipedia.org/wiki?curid=22574,,,,,1
22575,Kōfu,https://sc.wikipedia.org/wiki?curid=22575,,,,,2
22576,Yamagata,https://sc.wikipedia.org/wiki?curid=22576,,,,,1
22577,Maebashi,https://sc.wikipedia.org/wiki?curid=22577,,,,,2
22578,Mito (Giapone),https://sc.wikipedia.org/wiki?curid=22578,,,,,2
22580,Morioka,https://sc.wikipedia.org/wiki?curid=22580,,,,,2
22581,Sendai,https://sc.wikipedia.org/wiki?curid=22581,,,,,2
22582,Takamatsu,https://sc.wikipedia.org/wiki?curid=22582,,,,,2
22583,Tsu (Mie),https://sc.wikipedia.org/wiki?curid=22583,,,,,2
22584,Ōtsu,https://sc.wikipedia.org/wiki?curid=22584,,,,,2
22585,Matsue,https://sc.wikipedia.org/wiki?curid=22585,,,,,2
22586,Utsunomiya,https://sc.wikipedia.org/wiki?curid=22586,,,,,2
22587,Tokushima,https://sc.wikipedia.org/wiki?curid=22587,,,,,1
22588,Okayama,https://sc.wikipedia.org/wiki?curid=22588,,,,,1
22589,Tottori,https://sc.wikipedia.org/wiki?curid=22589,,,,,1
22590,Kansai,https://sc.wikipedia.org/wiki?curid=22590,,,,,4
22591,Chūbu,https://sc.wikipedia.org/wiki?curid=22591,,,,,4
22592,Kantō,https://sc.wikipedia.org/wiki?curid=22592,,,,,4
22593,Tōhoku,https://sc.wikipedia.org/wiki?curid=22593,,,,,5
22594,Chūgoku,https://sc.wikipedia.org/wiki?curid=22594,,,,,5
22596,Daimyō,https://sc.wikipedia.org/wiki?curid=22596,,,,,1
22597,Kawasaki,https://sc.wikipedia.org/wiki?curid=22597,,,,,1
22601,Peter Paul Rubens,https://sc.wikipedia.org/wiki?curid=22601,,,,,5
22603,Identidade non binària,https://sc.wikipedia.org/wiki?curid=22603,,,,,4
22604,Oda Nobunaga,https://sc.wikipedia.org/wiki?curid=22604,,,,,1
22605,Toyotomi Hideyoshi,https://sc.wikipedia.org/wiki?curid=22605,,,,,1
22606,Samurai,https://sc.wikipedia.org/wiki?curid=22606,,,,,1
22607,Tokugawa Ieyasu,https://sc.wikipedia.org/wiki?curid=22607,,,,,1
22610,Thomas Struth,https://sc.wikipedia.org/wiki?curid=22610,,,,,3
22611,Andreas Gursky,https://sc.wikipedia.org/wiki?curid=22611,,,,,4
22612,Pablo Picasso,https://sc.wikipedia.org/wiki?curid=22612,,,,,1
22613,Hiragana,https://sc.wikipedia.org/wiki?curid=22613,,,,,1
22614,Katakana,https://sc.wikipedia.org/wiki?curid=22614,,,,,1
22615,Kanji,https://sc.wikipedia.org/wiki?curid=22615,,,,,1
22617,Judo,https://sc.wikipedia.org/wiki?curid=22617,,,,,1
22618,Aikido,https://sc.wikipedia.org/wiki?curid=22618,,,,,2
22620,Cubelles,https://sc.wikipedia.org/wiki?curid=22620,,,,,4
22623,A. R. Penck,https://sc.wikipedia.org/wiki?curid=22623,,,,,2
22624,Sumo,https://sc.wikipedia.org/wiki?curid=22624,,,,,1
22625,Shintoismu,https://sc.wikipedia.org/wiki?curid=22625,,,,,1
22628,Kanō Jigorō,https://sc.wikipedia.org/wiki?curid=22628,,,,,1
22629,Ueshiba Morihei,https://sc.wikipedia.org/wiki?curid=22629,,,,,1
22630,Jinja,https://sc.wikipedia.org/wiki?curid=22630,,,,,1
22631,Isco de no ischire,https://sc.wikipedia.org/wiki?curid=22631,,,,,16
22633,Pellìculas de isfera de dracone,https://sc.wikipedia.org/wiki?curid=22633,,,,,3
22635,Etnia,https://sc.wikipedia.org/wiki?curid=22635,,,,,7
22636,Cabitzale,https://sc.wikipedia.org/wiki?curid=22636,,,,,27
22639,Gènere (sièntzias sotziales),https://sc.wikipedia.org/wiki?curid=22639,,,,,3
22640,2024,https://sc.wikipedia.org/wiki?curid=22640,,,,,3
22660,Luba,https://sc.wikipedia.org/wiki?curid=22660,,,,,1
22667,Violèntzia de gènere,https://sc.wikipedia.org/wiki?curid=22667,,,,,1
22668,Iorgia,https://sc.wikipedia.org/wiki?curid=22668,,,,,2
22670,Katowice,https://sc.wikipedia.org/wiki?curid=22670,,,,,11
22671,Tai-tai,https://sc.wikipedia.org/wiki?curid=22671,,,,,1
22672,Shimonoseki,https://sc.wikipedia.org/wiki?curid=22672,,,,,1
22681,VLC media player,https://sc.wikipedia.org/wiki?curid=22681,,,,,2
22682,Lisa Camillo,https://sc.wikipedia.org/wiki?curid=22682,,,,,4
22686,Linkin Park,https://sc.wikipedia.org/wiki?curid=22686,,,,,1
22690,Sitcom,https://sc.wikipedia.org/wiki?curid=22690,,,,,9
22694,Partidu Comunista de s'Unione Soviètica,https://sc.wikipedia.org/wiki?curid=22694,,,,,2
22696,Durrës,https://sc.wikipedia.org/wiki?curid=22696,,,,,2
22698,Grupu Rubanu,https://sc.wikipedia.org/wiki?curid=22698,,,,,8
22699,Coro Supramonte,https://sc.wikipedia.org/wiki?curid=22699,,,,,1
22717,Die de Santu Patrìtziu,https://sc.wikipedia.org/wiki?curid=22717,,,,,6
22721,Vlorë,https://sc.wikipedia.org/wiki?curid=22721,,,,,2
22722,Istados pro tassu de suitzìdiu,https://sc.wikipedia.org/wiki?curid=22722,,,,,3
22725,Varna,https://sc.wikipedia.org/wiki?curid=22725,,,,,1
22726,Norache,https://sc.wikipedia.org/wiki?curid=22726,,,,,3
22727,Beatrix Potter,https://sc.wikipedia.org/wiki?curid=22727,,,,,9
22728,Deretu,https://sc.wikipedia.org/wiki?curid=22728,,,,,11
22739,Segundu Impèriu frantzesu,https://sc.wikipedia.org/wiki?curid=22739,,,,,3
22740,Lege (deretu),https://sc.wikipedia.org/wiki?curid=22740,,,,,16
22742,Norma giurìdica,https://sc.wikipedia.org/wiki?curid=22742,,,,,6
22743,Perìodu de sas migratziones mannas,https://sc.wikipedia.org/wiki?curid=22743,,,,,3
22745,Ordinamentu giurìdicu,https://sc.wikipedia.org/wiki?curid=22745,,,,,2
22746,Die internatzionale de su libru pro pipios,https://sc.wikipedia.org/wiki?curid=22746,,,,,5
22748,Alfabetu tzirìllicu,https://sc.wikipedia.org/wiki?curid=22748,,,,,4
22754,Giurisprudèntzia,https://sc.wikipedia.org/wiki?curid=22754,,,,,1
22756,Sugetu de deretu,https://sc.wikipedia.org/wiki?curid=22756,,,,,16
22759,Printzìpiu de efetividade,https://sc.wikipedia.org/wiki?curid=22759,,,,,6
22760,Fogu de València de su 2024,https://sc.wikipedia.org/wiki?curid=22760,,,,,29
22761,Persone fìsica,https://sc.wikipedia.org/wiki?curid=22761,,,,,20
22763,Peter Higgs,https://sc.wikipedia.org/wiki?curid=22763,,,,,14
22765,"Nasciturus pro iam nato habetur, quotiens de commodis eius agitur",https://sc.wikipedia.org/wiki?curid=22765,,,,,9
22766,Pidraxu,https://sc.wikipedia.org/wiki?curid=22766,,,,,3
22768,Puddighina de abba,https://sc.wikipedia.org/wiki?curid=22768,,,,,2
22770,Beastars,https://sc.wikipedia.org/wiki?curid=22770,,,,,3
22772,Persone giurìdica,https://sc.wikipedia.org/wiki?curid=22772,,,,,2
22775,Regnu de Sitzìlia,https://sc.wikipedia.org/wiki?curid=22775,,,,,10
22780,Giovanni Ugas,https://sc.wikipedia.org/wiki?curid=22780,,,,,8
22783,Repetidorzu,https://sc.wikipedia.org/wiki?curid=22783,,,,,2
22784,Foggia,https://sc.wikipedia.org/wiki?curid=22784,,,,,4
22785,Ìsula de Spargiotto,https://sc.wikipedia.org/wiki?curid=22785,,,,,2
22787,Ìsula de su Toro,https://sc.wikipedia.org/wiki?curid=22787,,,,,1
22788,079 (prefissu),https://sc.wikipedia.org/wiki?curid=22788,,,,,2
22790,Die Mundiale de sa Diversidade Culturale pro su Diàlogu e s'Isvilupu,https://sc.wikipedia.org/wiki?curid=22790,,,,,7
22794,Georg Baselitz,https://sc.wikipedia.org/wiki?curid=22794,,,,,3
22796,Luisu XVI de Frantza,https://sc.wikipedia.org/wiki?curid=22796,,,,,4
22800,Pinkwashing,https://sc.wikipedia.org/wiki?curid=22800,,,,,1
22801,Lenin,https://sc.wikipedia.org/wiki?curid=22801,,,,,1
22802,Antighidade clàssica,https://sc.wikipedia.org/wiki?curid=22802,,,,,1
22805,Poligonu de Chìrra,https://sc.wikipedia.org/wiki?curid=22805,,,,,13
22811,Greenwashing,https://sc.wikipedia.org/wiki?curid=22811,,,,,2
22812,Regiones de s'Itàlia augustea,https://sc.wikipedia.org/wiki?curid=22812,,,,,5
22814,Prefetura de Aichi,https://sc.wikipedia.org/wiki?curid=22814,,,,,2
22815,The Reluctant Dragon (film),https://sc.wikipedia.org/wiki?curid=22815,,,,,1
22816,Prefetura de Akita,https://sc.wikipedia.org/wiki?curid=22816,,,,,2
22817,Raein,https://sc.wikipedia.org/wiki?curid=22817,,,,,8
22832,Calendàriu bizantinu,https://sc.wikipedia.org/wiki?curid=22832,,,,,6
22833,Dialetu castellanesu,https://sc.wikipedia.org/wiki?curid=22833,,,,,5
22836,Giogos olìmpicos,https://sc.wikipedia.org/wiki?curid=22836,,,,,13
