article_id,title,url,qid,topic,title_en,categories,n_sentences
8992822,Epotele Bazamba,https://fr.wikipedia.org/wiki?curid=8992822,,,,,4
8992827,Coupe de Corée du Sud féminine de volley-ball,https://fr.wikipedia.org/wiki?curid=8992827,,,,,1
8992829,24 Hours of Foo,https://fr.wikipedia.org/wiki?curid=8992829,,,,,2
8992841,Kleinia abyssinica,https://fr.wikipedia.org/wiki?curid=8992841,,,,,2
8992863,Soin du visage,https://fr.wikipedia.org/wiki?curid=8992863,,,,,2
8992871,Ikbol Zavkibekov,https://fr.wikipedia.org/wiki?curid=8992871,,,,,5
8992881,Juan de Álava,https://fr.wikipedia.org/wiki?curid=8992881,,,,,30
8992885,Coupe du monde de polo sur neige 2012,https://fr.wikipedia.org/wiki?curid=8992885,,,,,1
8992890,Langues en Pologne,https://fr.wikipedia.org/wiki?curid=8992890,,,,,13
8992917,Alberto Teta Lando,https://fr.wikipedia.org/wiki?curid=8992917,,,,,14
8992921,Coupe du monde de polo sur neige 2013,https://fr.wikipedia.org/wiki?curid=8992921,,,,,1
8992925,Coupe du monde de polo sur neige 2014,https://fr.wikipedia.org/wiki?curid=8992925,,,,,2
8992928,Hisayoshi Takeda,https://fr.wikipedia.org/wiki?curid=8992928,,,,,5
8992940,Coupe du monde de polo sur neige 2015,https://fr.wikipedia.org/wiki?curid=8992940,,,,,2
8992947,La Dioptrique (Descartes),https://fr.wikipedia.org/wiki?curid=8992947,,,,,9
8992949,Leucoraja melitensis,https://fr.wikipedia.org/wiki?curid=8992949,,,,,20
8992951,Adolphe Alexandre Chaillet,https://fr.wikipedia.org/wiki?curid=8992951,,,,,3
8992954,2014 OS393,https://fr.wikipedia.org/wiki?curid=8992954,,,,,3
8992967,Anemone transsilvanica,https://fr.wikipedia.org/wiki?curid=8992967,,,,,1
8992969,2008 en sports équestres,https://fr.wikipedia.org/wiki?curid=8992969,,,,,1
8992985,2007 en sports équestres,https://fr.wikipedia.org/wiki?curid=8992985,,,,,1
8992989,Velečevo,https://fr.wikipedia.org/wiki?curid=8992989,,,,,1
8993003,Polyuréthane projeté,https://fr.wikipedia.org/wiki?curid=8993003,,,,,4
8993008,Dymé,https://fr.wikipedia.org/wiki?curid=8993008,,,,,1
8993013,2006 en sports équestres,https://fr.wikipedia.org/wiki?curid=8993013,,,,,1
8993022,École Hoshuko Montréal,https://fr.wikipedia.org/wiki?curid=8993022,,,,,6
8993059,Liste des titres musicaux numéro un aux États-Unis en 1985,https://fr.wikipedia.org/wiki?curid=8993059,,,,,1
8993061,The Family,https://fr.wikipedia.org/wiki?curid=8993061,,,,,3
8993065,7e soirée des prix Jutra,https://fr.wikipedia.org/wiki?curid=8993065,,,,,3
8993067,Rutger Beke,https://fr.wikipedia.org/wiki?curid=8993067,,,,,12
8993069,Cryptoheros,https://fr.wikipedia.org/wiki?curid=8993069,,,,,6
8993075,Nacho Casanova (football),https://fr.wikipedia.org/wiki?curid=8993075,,,,,2
8993082,Cuco Martina,https://fr.wikipedia.org/wiki?curid=8993082,,,,,2
8993088,Jude Milhon,https://fr.wikipedia.org/wiki?curid=8993088,,,,,15
8993098,Moussa Marega,https://fr.wikipedia.org/wiki?curid=8993098,,,,,2
8993099,Réserves naturelles de France (association),https://fr.wikipedia.org/wiki?curid=8993099,,,,,6
8993100,William Chirchir,https://fr.wikipedia.org/wiki?curid=8993100,,,,,4
8993105,Nessim Sibony,https://fr.wikipedia.org/wiki?curid=8993105,,,,,9
8993113,Roger Bertreux,https://fr.wikipedia.org/wiki?curid=8993113,,,,,3
8993118,Karel Kotouč,https://fr.wikipedia.org/wiki?curid=8993118,,,,,2
8993124,Rudka (Szamotuły),https://fr.wikipedia.org/wiki?curid=8993124,,,,,1
8993127,Bleus Horizons,https://fr.wikipedia.org/wiki?curid=8993127,,,,,6
8993129,Václav Čepelák,https://fr.wikipedia.org/wiki?curid=8993129,,,,,2
8993144,Élection pontificale de 1130,https://fr.wikipedia.org/wiki?curid=8993144,,,,,14
8993150,Eddy Baldewijns,https://fr.wikipedia.org/wiki?curid=8993150,,,,,1
8993153,Trento (croiseur),https://fr.wikipedia.org/wiki?curid=8993153,,,,,3
8993165,6e soirée des prix Jutra,https://fr.wikipedia.org/wiki?curid=8993165,,,,,4
8993166,Ambassade japonaise aux États-Unis,https://fr.wikipedia.org/wiki?curid=8993166,,,,,8
8993172,Martina,https://fr.wikipedia.org/wiki?curid=8993172,,,,,1
8993174,Trieste (croiseur),https://fr.wikipedia.org/wiki?curid=8993174,,,,,9
8993178,Skull (Meditation Room),https://fr.wikipedia.org/wiki?curid=8993178,,,,,2
8993181,Tamirat Tola,https://fr.wikipedia.org/wiki?curid=8993181,,,,,14
8993182,Prey (mini-série),https://fr.wikipedia.org/wiki?curid=8993182,,,,,5
8993187,Galénisme,https://fr.wikipedia.org/wiki?curid=8993187,,,,,2
8993188,François Trèves,https://fr.wikipedia.org/wiki?curid=8993188,,,,,14
8993190,BC Astana,https://fr.wikipedia.org/wiki?curid=8993190,,,,,5
8993198,Owen Churchill,https://fr.wikipedia.org/wiki?curid=8993198,,,,,3
8993208,Mauricio Alonso Rodríguez,https://fr.wikipedia.org/wiki?curid=8993208,,,,,2
8993210,Pierpont Davis,https://fr.wikipedia.org/wiki?curid=8993210,,,,,3
8993213,Marito e moglie,https://fr.wikipedia.org/wiki?curid=8993213,,,,,1
8993214,Zoo (série télévisée),https://fr.wikipedia.org/wiki?curid=8993214,,,,,21
8993215,Rafael Bernal,https://fr.wikipedia.org/wiki?curid=8993215,,,,,8
8993222,Élection pontificale de 1143,https://fr.wikipedia.org/wiki?curid=8993222,,,,,14
8993223,Frank Cervell,https://fr.wikipedia.org/wiki?curid=8993223,,,,,3
8993224,Broken Trail,https://fr.wikipedia.org/wiki?curid=8993224,,,,,6
8993231,Carlos Recinos,https://fr.wikipedia.org/wiki?curid=8993231,,,,,2
8993234,Liste des épisodes de Bates Motel,https://fr.wikipedia.org/wiki?curid=8993234,,,,,1
8993239,Eugene Asa Carr,https://fr.wikipedia.org/wiki?curid=8993239,,,,,30
8993245,Alberto Villalta,https://fr.wikipedia.org/wiki?curid=8993245,,,,,2
8993247,Turowo (Grande-Pologne),https://fr.wikipedia.org/wiki?curid=8993247,,,,,1
8993256,Élection pontificale de 1144,https://fr.wikipedia.org/wiki?curid=8993256,,,,,1
8993258,Zajączkowo (Grande-Pologne),https://fr.wikipedia.org/wiki?curid=8993258,,,,,1
8993266,Révolution de La Paz,https://fr.wikipedia.org/wiki?curid=8993266,,,,,20
8993267,Tamara Davydenko,https://fr.wikipedia.org/wiki?curid=8993267,,,,,2
8993272,Élection pontificale de 1145,https://fr.wikipedia.org/wiki?curid=8993272,,,,,1
8993275,Melanie Bush,https://fr.wikipedia.org/wiki?curid=8993275,,,,,21
8993276,Tamara Safonova,https://fr.wikipedia.org/wiki?curid=8993276,,,,,2
8993280,Attaque de l'université de Garissa,https://fr.wikipedia.org/wiki?curid=8993280,,,,,24
8993281,Denis Dighton,https://fr.wikipedia.org/wiki?curid=8993281,,,,,3
8993282,Liste des conseillers départementaux du Nord,https://fr.wikipedia.org/wiki?curid=8993282,,,,,2
8993294,Grève étudiante québécoise de 2015,https://fr.wikipedia.org/wiki?curid=8993294,,,,,1
8993298,Tamara Zamotaylova,https://fr.wikipedia.org/wiki?curid=8993298,,,,,1
8993307,Jarrod Shoemaker,https://fr.wikipedia.org/wiki?curid=8993307,,,,,1
8993308,Pedassaar,https://fr.wikipedia.org/wiki?curid=8993308,,,,,7
8993317,Élection pontificale de 1153,https://fr.wikipedia.org/wiki?curid=8993317,,,,,5
8993321,Zamorze,https://fr.wikipedia.org/wiki?curid=8993321,,,,,1
8993325,Comodo Internet Security,https://fr.wikipedia.org/wiki?curid=8993325,,,,,4
8993329,Jacques Pierre Varin,https://fr.wikipedia.org/wiki?curid=8993329,,,,,12
8993347,William Fairchild,https://fr.wikipedia.org/wiki?curid=8993347,,,,,5
8993349,Élection pontificale de 1154,https://fr.wikipedia.org/wiki?curid=8993349,,,,,1
8993354,Uncle Josh in a Spooky Hotel,https://fr.wikipedia.org/wiki?curid=8993354,,,,,2
8993356,(27002) 1998 DV9,https://fr.wikipedia.org/wiki?curid=8993356,,,,,1
8993369,John Carter Bacot,https://fr.wikipedia.org/wiki?curid=8993369,,,,,17
8993373,Marteau (Theux-Spa),https://fr.wikipedia.org/wiki?curid=8993373,,,,,4
8993379,Gualberto Fernández,https://fr.wikipedia.org/wiki?curid=8993379,,,,,2
8993381,Clèmerson Merlin Clève,https://fr.wikipedia.org/wiki?curid=8993381,,,,,2
8993382,Unterseeboot type U 16,https://fr.wikipedia.org/wiki?curid=8993382,,,,,6
8993384,Edwige de Gudensberg,https://fr.wikipedia.org/wiki?curid=8993384,,,,,11
8993390,Tamara Manina,https://fr.wikipedia.org/wiki?curid=8993390,,,,,1
8993391,Guillaume Paradin,https://fr.wikipedia.org/wiki?curid=8993391,,,,,9
8993393,Unterseeboot type U 17,https://fr.wikipedia.org/wiki?curid=8993393,,,,,4
8993398,Tour des Flandres 1961,https://fr.wikipedia.org/wiki?curid=8993398,,,,,12
8993401,Tour des Flandres 1962,https://fr.wikipedia.org/wiki?curid=8993401,,,,,3
8993403,Sergio Méndez,https://fr.wikipedia.org/wiki?curid=8993403,,,,,2
8993407,Jean-Benjamin Sleiman,https://fr.wikipedia.org/wiki?curid=8993407,,,,,11
8993410,Tamara Tikhonina,https://fr.wikipedia.org/wiki?curid=8993410,,,,,3
8993411,Tour des Flandres 1963,https://fr.wikipedia.org/wiki?curid=8993411,,,,,2
8993416,Kunt,https://fr.wikipedia.org/wiki?curid=8993416,,,,,1
8993418,Tour des Flandres 1964,https://fr.wikipedia.org/wiki?curid=8993418,,,,,2
8993422,Édouard Redont,https://fr.wikipedia.org/wiki?curid=8993422,,,,,4
8993423,Pluty (Paprotnia),https://fr.wikipedia.org/wiki?curid=8993423,,,,,1
8993424,Tour des Flandres 1965,https://fr.wikipedia.org/wiki?curid=8993424,,,,,3
8993425,Nantes-Segré,https://fr.wikipedia.org/wiki?curid=8993425,,,,,6
8993428,Tour des Flandres 1966,https://fr.wikipedia.org/wiki?curid=8993428,,,,,3
8993429,Mont Fuppushi,https://fr.wikipedia.org/wiki?curid=8993429,,,,,2
8993434,Tour des Flandres 1967,https://fr.wikipedia.org/wiki?curid=8993434,,,,,3
8993439,Tour des Flandres 1968,https://fr.wikipedia.org/wiki?curid=8993439,,,,,4
8993443,You're My Everything,https://fr.wikipedia.org/wiki?curid=8993443,,,,,9
8993463,Frances Ondiviela,https://fr.wikipedia.org/wiki?curid=8993463,,,,,1
8993468,Tour des Flandres 1969,https://fr.wikipedia.org/wiki?curid=8993468,,,,,10
8993489,Gus Trikonis,https://fr.wikipedia.org/wiki?curid=8993489,,,,,2
8993494,Tour des Flandres 1970,https://fr.wikipedia.org/wiki?curid=8993494,,,,,3
8993527,Broery,https://fr.wikipedia.org/wiki?curid=8993527,,,,,6
8993543,Kunter,https://fr.wikipedia.org/wiki?curid=8993543,,,,,1
8993561,Système d'alerte radar,https://fr.wikipedia.org/wiki?curid=8993561,,,,,6
8993569,Kleinia madagascariensis,https://fr.wikipedia.org/wiki?curid=8993569,,,,,1
8993575,Georges Reverdy,https://fr.wikipedia.org/wiki?curid=8993575,,,,,59
8993605,Yusuf Mohamed Ismail,https://fr.wikipedia.org/wiki?curid=8993605,,,,,2
8993647,Paul-Hippolyte Arlabosse,https://fr.wikipedia.org/wiki?curid=8993647,,,,,9
8993657,Francis de Bourguignon,https://fr.wikipedia.org/wiki?curid=8993657,,,,,2
8993663,René Bernier,https://fr.wikipedia.org/wiki?curid=8993663,,,,,2
8993667,Mega Campeonato de AAA,https://fr.wikipedia.org/wiki?curid=8993667,,,,,1
8993673,"Lima (football, 1942)",https://fr.wikipedia.org/wiki?curid=8993673,,,,,3
8993674,Peter Cabus,https://fr.wikipedia.org/wiki?curid=8993674,,,,,1
8993683,Média Rives,https://fr.wikipedia.org/wiki?curid=8993683,,,,,3
8993685,Maître de 1477,https://fr.wikipedia.org/wiki?curid=8993685,,,,,3
8993696,Liste des villages de Colombie-Britannique,https://fr.wikipedia.org/wiki?curid=8993696,,,,,4
8993697,Liste des villes de Colombie-Britannique,https://fr.wikipedia.org/wiki?curid=8993697,,,,,10
8993699,Dispersion de la matrice sur phase solide,https://fr.wikipedia.org/wiki?curid=8993699,,,,,15
8993700,Shizuko Hoshi,https://fr.wikipedia.org/wiki?curid=8993700,,,,,2
8993701,Natalia Pogonina,https://fr.wikipedia.org/wiki?curid=8993701,,,,,2
8993732,Festival international du film d'animation d'Annecy 2015,https://fr.wikipedia.org/wiki?curid=8993732,,,,,6
8993741,Jared Evan,https://fr.wikipedia.org/wiki?curid=8993741,,,,,15
8993754,Oswald Dallas,https://fr.wikipedia.org/wiki?curid=8993754,,,,,4
