code,rank,feature,weight
es,19,▁película,0.04744463420497343
es,20,▁además,0.04723384490871504
es,21,▁conoci,0.04719812593714253
es,22,▁miem,0.04698013794675018
es,23,▁debido,0.04675557647270935
es,24,▁enero,0.046717482316522015
es,25,▁septiembre,0.04648473239603045
es,26,▁estaba,0.0462850584706394
es,27,▁puede,0.04620366540587716
es,28,▁proyec,0.046162632843142856
es,29,▁ganó,0.046162632843142856
es,30,▁donde,0.045349407281044786
fr,1,▁été,0.06240315557971627
fr,2,▁cette,0.05992352068836225
fr,3,▁avec,0.05770332479287031
fr,4,▁également,0.05689437185175915
fr,5,▁où,0.05532783846139915
fr,6,▁dont,0.05479388211129336
fr,7,▁ainsi,0.05429888191775771
fr,8,▁même,0.05401305746788606
fr,9,▁alors,0.05401305746788606
fr,10,▁plusieurs,0.05346582500368583
fr,11,▁derni,0.0528786142626413
fr,12,▁famille,0.052786713673311426
fr,13,▁était,0.0527558452513691
fr,14,▁aussi,0.05269375062589171
fr,15,▁fois,0.05227800880830132
fr,16,▁années,0.05224512036146833
fr,17,▁lors,0.05207009870439424
fr,18,▁jusqu,0.05201105602642311
fr,19,▁devient,0.051734935712357925
fr,20,▁titre,0.051521439613244735
fr,21,▁représ,0.051302120180902765
fr,22,▁réalis,0.051190175718134195
fr,23,▁notamment,0.05115251188327611
fr,24,▁pendant,0.05103845019720904
fr,25,▁lieu,0.050805355208683144
fr,26,▁deuxième,0.050019212602073565
fr,27,▁avoir,0.050019212602073565
fr,28,▁situé,0.049975628679434704
fr,29,▁autres,0.04984344136234413
fr,30,▁remporte,0.04975409362044077
ca,1,▁també,0.05948960842080509
ca,2,▁aquest,0.05787149832697726
ca,3,▁anys,0.05563905738170233
ca,4,▁després,0.05487563959173721
ca,5,▁mateix,0.05444731978127476
ca,6,▁ciutat,0.05352827629899514
ca,7,▁aquesta,0.05340289552494632
ca,8,▁està,0.05331205175501424
ca,9,cions,0.051723038273176085
ca,10,aquest,0.050850631091879046
ca,11,▁això,0.050825304309999306
ca,12,▁població,0.05072314297954025
ca,13,cció,0.05061958691211763
ca,14,▁segons,0.05054098139909264
ca,15,▁dels,0.050138492273313934
ca,16,▁anomen,0.04973592835967767
ca,17,▁mitj,0.04964755418577132
ca,18,▁així,0.04940672874852817
ca,19,▁només,0.04931441080423987
ca,20,eix,0.04903735857640198
ca,21,▁troba,0.04880212408252697
ca,22,▁següent,0.048735585374056145
ca,23,ització,0.048735585374056145
ca,24,ències,0.04846343549789988
ca,25,▁alguns,0.048428719812013424
ca,26,▁història,0.04828824609143182
ca,27,sió,0.04762178571514901
ca,28,▁aquests,0.04697583273071422
ca,29,qü,0.04680536793612485
ca,30,▁seny,0.0467621463711726
de,1,▁wurde,0.06262571266785848
de,2,▁wird,0.05951609870044132
de,3,▁wurden,0.059088476516318114
de,4,ließ,0.05723155340989054
de,5,▁eing,0.05713957283673407
de,6,▁sowie,0.05688124143944273
de,7,▁zwischen,0.05688124143944273
de,8,annt,0.05597476044889831
de,9,▁jahre,0.05542481358067503
de,10,ähl,0.054957018736718224
de,11,▁beim,0.05480525652457182
de,12,gesch,0.05465066803860954
de,13,▁jahr,0.05449493518924374
de,14,zeich,0.05420184728701733
de,15,erung,0.05403548577143256
de,16,▁weiter,0.0538657219450957
de,17,▁jedoch,0.05362206448412685
de,18,entlich,0.05351540997464788
de,19,▁ehe,0.05344353799498257
de,20,▁gehör,0.05296056016977779
de,21,glied,0.0528449968863263
de,22,▁während,0.05280611549535859
de,23,▁erfolg,0.0524477363116467
de,24,tellt,0.0524477363116467
de,25,▁gew,0.05244122686832183
de,26,fahr,0.052406944279706755
de,27,etzt,0.05228335149848713
de,28,▁erste,0.05224174157780368
de,29,▁konnte,0.0521156455563393
de,30,▁verw,0.05203050468899694
el,1,▁το,0.05066970810834988
el,2,▁και,0.05000042668672921
el,3,▁από,0.04659513676470487
el,4,▁την,0.04632614801541206
el,5,▁με,0.04603596854540664
el,6,ο,0.045235649008239676
el,7,ική,0.044535271575878194
el,8,▁να,0.04437357874347654
el,9,▁είναι,0.04435003828393905
el,10,▁κατά,0.04425953945700464
el,11,▁των,0.04420637170954947
el,12,▁τον,0.04412799292503195
el,13,ό,0.04380307351809889
